UserId,Qtag,AnsweredDate,Top_user,QId
6723,history|vlc,2018-08-21 23:52:08.093,223172,187213
96277,chrome-for-android|customization,2018-08-22 18:40:49.800,281491,200676
209414,dictionary|gboard,2018-08-22 19:04:44.997,330415,195325
131553,twrp,2018-08-23 06:34:57.307,131553,200713
272198,data-recovery|usb-on-the-go,2018-08-23 09:43:44.133,186278,164774
2241,contacts,2018-08-24 14:31:14.560,2241,200759
38760,adb|permissions|shell,2018-08-24 15:13:42.930,38760,200749
272320,9.0-pie|mute|settings,2018-08-24 20:14:13.950,55962,200763
96277,adb|command-line|logging,2018-08-24 20:33:06.587,96277,200788
131553,file-management,2018-08-25 09:04:10.277,131553,200801
272376,data-connection|mms|wi-fi,2018-08-25 13:05:05.497,440,12924
254353,android-x86|boot|mount|reboot|system-error,2018-08-25 23:26:27.490,254353,194480
271717,fonts|whatsapp-messenger,2018-08-26 04:43:48.097,271717,200828
272433,wi-fi,2018-08-26 07:05:51.307,12442,61261
252607,samsung,2018-08-26 22:38:22.013,274909,200512
218526,android-sdk|fastboot|rooting,2018-08-27 06:30:44.553,218526,200818
9677,debug,2018-08-27 10:24:35.377,17235,125719
272526,bluetooth|external-keyboard,2018-08-27 14:40:16.813,272526,200692
272628,google-play-store,2018-08-28 14:16:07.423,116933,115373
272644,date-and-time|sms,2018-08-28 17:19:38.260,256452,187293
20851,9.0-pie|google-pixel-2,2018-08-28 19:45:20.973,20851,200901
259431,external-sd|file-permissions|file-system|linux,2018-08-29 17:54:48.997,259431,200878
272765,data-recovery|gmail|google-account,2018-08-30 00:42:34.017,272765,200961
272787,browser|htc-evo,2018-08-30 07:14:12.890,12809,19813
2241,keyboard|lock-screens|password,2018-08-30 07:40:23.063,2241,200950
272765,applications|root-access|uninstallation,2018-08-30 08:58:56.233,205764,200974
205764,applications|root-access|uninstallation,2018-08-30 09:35:14.470,205764,200974
271436,partitions|twrp,2018-08-30 12:36:32.513,103614,172074
272835,google-play-store,2018-08-30 17:16:42.500,186431,152790
272765,9.0-pie|clock|settings,2018-08-31 00:54:26.987,272765,195670
131553,7.0-nougat|shutdown,2018-08-31 08:29:03.863,131553,201021
218526,file-system|rom|rom-flashing|sd-card,2018-08-31 12:04:09.713,218526,200943
272907,keyboard|keyboard-shortcuts|termux,2018-08-31 14:02:01.110,16575,196081
272941,2g|3g|data-connection|settings,2018-08-31 21:25:04.097,9556,44347
96277,applications|google-play-books|google-play-services|google-play-store,2018-09-01 01:56:29.033,96277,201038
96277,adb|recovery-mode|twrp,2018-09-01 02:22:34.050,96277,201050
273059,python|terminal,2018-09-02 04:57:39.823,273059,201094
205764,8.1-oreo|hyperlinks|url,2018-09-02 08:07:48.597,205764,201075
70983,internal-storage|stock-android|termux,2018-09-02 12:32:19.753,70983,200810
273115,python|terminal,2018-09-02 20:41:50.367,273059,201094
273131,gboard,2018-09-03 01:51:42.217,273131,194813
273132,media-scanner,2018-09-03 02:44:03.797,475,29894
131553,color|sms,2018-09-03 13:55:58.983,131553,201135
273184,4.4-kitkat|notifications|sms,2018-09-03 15:37:49.500,68035,77917
3573,gsm|import|sim-card,2018-09-04 01:16:15.227,3573,201152
247867,file-sharing|networking|permissions,2018-09-04 09:03:41.907,247867,200867
131553,custom-roms|rom,2018-09-04 12:05:31.697,131553,201169
94084,android-tv|chromecast|miracast|screencast,2018-09-04 15:18:34.650,220312,158918
218526,file-sharing|networking|permissions,2018-09-04 20:14:12.740,247867,200867
15575,gsm|import|sim-card,2018-09-05 07:21:02.233,3573,201152
307,boot-loop|fastboot|reboot|recovery-mode|rom-flashing,2018-09-05 12:53:56.967,307,201212
218526,partitions|storage,2018-09-05 17:57:31.487,218526,201215
2241,external-keyboard|usb-on-the-go,2018-09-05 18:19:38.100,2241,201225
273393,audio|macrodroid|mi-a1|notifications|sms,2018-09-05 21:02:30.980,131553,201109
273398,amazon-kindle-fire,2018-09-05 21:37:56.303,273398,187265
261556,8.0-oreo|google-account|google-contacts|samsung-galaxy-s-8|sync,2018-09-06 12:25:51.497,261556,201270
131553,audio|macrodroid|mi-a1|notifications|sms,2018-09-06 17:01:34.387,131553,201109
218526,command-line,2018-09-06 19:07:54.637,218526,201269
237847,termux,2018-09-07 16:04:04.030,237847,194042
218616,samsung|samsung-galaxy-a5|wi-fi,2018-09-07 22:00:04.893,254076,201327
210321,go-sms|handcent-sms|mms|sms,2018-09-09 18:23:22.203,17688,22962
273773,linux,2018-09-10 04:11:52.507,273773,133748
225844,4.4-kitkat|crash-reports|crashes|cyanogenmod|oneplus-one,2018-09-10 10:25:47.053,1465,115549
68844,google-play-services|google-play-store|huawei,2018-09-10 10:42:06.297,68844,201436
10913,contacts|samsung-galaxy-s-9,2018-09-10 11:59:13.110,10913,201440
254076,samsung|samsung-galaxy-a5|wi-fi,2018-09-10 12:32:19.780,254076,201327
273722,adb|boot-loop|nexus-5,2018-09-10 12:42:04.643,273722,201389
251861,nexus-4|partitions,2018-09-10 20:48:02.543,251861,196958
35776,8.1-oreo|networking|wi-fi,2018-09-11 10:25:15.723,35776,201439
6474,lock-screens|pattern-lock|security,2018-09-11 11:00:07.603,141426,142088
3573,installation|settings|unknown-sources,2018-09-11 15:40:54.077,3303,201491
3303,installation|settings|unknown-sources,2018-09-11 16:22:18.670,3303,201491
273923,installation|settings|unknown-sources,2018-09-11 17:30:23.930,3303,201491
205764,ab-partition|recovery-mode|twrp,2018-09-12 02:19:37.460,205764,201481
205764,dm-verity|magisk|twrp,2018-09-12 14:17:05.190,205764,200929
186278,samsung,2018-09-12 17:53:08.557,186278,201441
54367,installation|settings|unknown-sources,2018-09-12 19:53:09.627,3303,201491
103614,application-autoupdate|permissions|privacy|updates,2018-09-13 06:03:11.337,103614,201543
131553,charging|usb|xiaomi,2018-09-13 09:21:45.390,131553,201546
274091,battery|charging|hardware|nook|nook-hd,2018-09-13 14:47:45.013,141988,133851
2241,sensors,2018-09-13 18:37:50.783,2241,201560
274143,sensors,2018-09-14 06:20:56.660,2241,201560
251685,lg|lg-g6|photos,2018-09-14 15:44:17.777,251685,187230
274186,applications|malware|security|usb-debugging,2018-09-14 16:19:23.440,273851,201596
131553,permissions|privacy|security|sms,2018-09-14 17:34:17.187,131553,201599
274227,date-and-time|lineageos|samsung-galaxy-s-5|smart-cover|system-freeze,2018-09-15 06:40:12.170,274227,199653
272765,customization|youtube,2018-09-15 08:53:40.030,247431,201390
273851,applications|malware|security|usb-debugging,2018-09-15 08:59:02.920,273851,201596
274264,chrome-for-android,2018-09-15 16:39:02.963,32058,169460
109636,facebook-messenger|notifications,2018-09-16 08:02:23.153,109636,201587
7425,mount|rom-flashing|samsung|system-error|twrp,2018-09-17 16:20:12.927,7425,201709
270645,adb|shell,2018-09-17 18:38:54.383,270645,201680
186278,adb|bootloader,2018-09-17 19:08:42.967,186278,201697
274450,dropbox,2018-09-17 21:38:08.957,31626,59403
126666,android-sdk|windows,2018-09-18 21:04:51.227,252752,201753
274549,chrome-for-android|downloading,2018-09-18 21:57:53.853,131553,200312
167927,browser|proxy,2018-09-19 08:05:29.987,167927,196381
205764,adb|chrome-for-android,2018-09-19 11:10:11.103,205764,201784
205764,system-apps,2018-09-19 11:35:39.280,205764,201782
209414,file-system|music,2018-09-19 18:30:15.543,209414,201748
3573,chrome-os,2018-09-20 08:23:20.353,3573,201801
131553,contacts|photos|privacy|security|whatsapp-messenger,2018-09-20 13:23:11.043,131553,201826
7425,camera|device-firmware|rom|samsung|samsung-touchwiz,2018-09-20 20:28:41.620,7425,201833
205764,termux,2018-09-21 09:55:44.623,205764,201847
96277,8.1-oreo|root-access|terminal,2018-09-21 18:00:44.093,96277,201862
274823,adb|file-permissions,2018-09-22 08:45:57.057,16575,75510
92551,backup|factory-reset|google-drive|restore,2018-09-22 13:01:07.197,92551,201779
131553,8.1-oreo|battery-life|power-on,2018-09-22 14:38:39.403,131553,201888
261556,backup|chat-history|factory-reset|whatsapp-messenger,2018-09-22 18:29:43.780,261556,201890
22441,adb|odin|rom-flashing|rooting|samsung-galaxy-on7,2018-09-22 22:42:42.710,22441,187421
274874,google-photos|photos|sms,2018-09-23 00:30:55.443,242384,185856
274883,connection-issues|lan|wi-fi,2018-09-23 04:06:14.000,71317,83427
60737,system-error,2018-09-23 08:29:23.907,60737,201914
265854,system-error,2018-09-23 10:31:34.490,60737,201914
274934,my-files|samsung-galaxy-core-prime,2018-09-23 16:21:39.290,129102,124258
94084,bootloader|odin|recovery-mode|root-access|twrp,2018-09-24 06:36:00.807,94084,201943
101383,6.0-marshmallow|volume-control,2018-09-24 08:51:34.490,101383,200117
273851,gallery|samsung-galaxy-s7|security,2018-09-25 05:45:44.607,273851,201961
209414,avd-manager|media-files,2018-09-25 08:23:49.283,209414,201984
101383,6.0-marshmallow|bloatware|permissions,2018-09-25 08:53:57.857,101383,200426
16575,avd-manager|media-files,2018-09-25 09:31:14.893,209414,201984
96277,4.2-jelly-bean|android-x86|root-access|terminal,2018-09-25 11:21:59.350,96277,201959
274909,samsung,2018-09-25 13:06:29.650,274909,200512
271628,adb|data-recovery|data-transfer|lg-g3|linux,2018-09-25 14:51:45.763,271628,201995
244844,arm-processors|cpu|x86-processors,2018-09-26 06:49:09.993,150986,186334
220903,wi-fi,2018-09-26 08:14:51.993,220903,202018
275080,buttons,2018-09-26 10:29:20.170,275080,201996
55962,9.0-pie|mute|settings,2018-09-26 21:44:25.933,55962,200763
275206,calls|missed-calls|ringtone|silent-mode,2018-09-27 01:10:40.013,1274,4262
275277,7.0-nougat|auto-correct|keyboard|text-prediction,2018-09-27 18:11:11.947,224687,174928
16575,7.1-nougat|boot|stock-rom|twrp,2018-09-27 21:39:34.600,16575,202096
275290,7.0-nougat|google-translate|sony-xperia-l,2018-09-27 22:48:13.737,209414,197207
131553,google-play-store|paid-apps,2018-09-28 10:15:20.343,131553,202086
275334,5.0-lollipop|whatsapp-messenger,2018-09-28 12:47:34.763,112458,148648
275355,6.0-marshmallow|doze-mode,2018-09-28 16:55:32.277,96277,143247
274491,smart-tv,2018-09-29 17:43:03.930,274491,201676
275451,chromecast|streaming,2018-09-29 20:52:05.610,275451,202171
275506,chrome-for-android,2018-09-30 11:34:25.540,32058,169460
218526,linux|ssh|wi-fi,2018-10-01 11:35:01.703,218526,202199
94084,audio|samsung-galaxy-s,2018-10-01 12:34:32.300,428,1909
272765,remote-access|remote-control,2018-10-02 02:53:10.363,272765,202242
45929,applications|media-files|whatsapp-messenger,2018-10-02 07:54:48.713,45929,163956
275670,lg-g6|media-player|notifications|volume-control,2018-10-02 08:34:30.400,3573,199918
275681,crashes|google-apps|photos,2018-10-02 11:21:52.933,131341,174206
205764,8.1-oreo|ab-partition|magisk|ota-update|twrp,2018-10-02 12:56:33.223,205764,200410
205764,rooting|supersu,2018-10-02 14:10:16.097,205764,202269
265888,applications|buttons|menu,2018-10-02 14:42:24.997,265888,202267
275631,gps|gps-tracking|navigation|samsung|standby,2018-10-02 20:57:17.207,275631,202233
275724,adb|device-administrator,2018-10-02 22:03:57.527,275724,45601
275712,odin|samsung|samsung-galaxy-note-3|twrp,2018-10-02 22:08:49.333,275712,202275
131553,f-droid|google-authenticator,2018-10-02 22:54:02.620,131553,202287
131553,k9-mail,2018-10-03 09:10:35.247,131553,202304
263472,screen|settings,2018-10-03 14:53:46.853,981,5816
96277,adb|motorola|motorola-droid|verizon,2018-10-03 18:07:56.037,96277,202323
243490,auto-rotation|user-interface,2018-10-03 19:34:26.977,243490,202259
218526,router|wi-fi|wifi-hotspot,2018-10-03 22:14:38.777,15713,37141
272765,8.1-oreo|aosp|recents-screen,2018-10-04 02:08:54.057,272765,202338
272765,cookies,2018-10-04 03:15:06.530,272765,202341
103614,cookies,2018-10-04 05:49:42.007,272765,202341
16575,cookies,2018-10-04 09:54:54.193,272765,202341
275846,applications|lineageos,2018-10-04 15:15:12.533,152843,202350
181631,wi-fi|wifi-hotspot,2018-10-04 16:33:32.903,4003,12616
275880,keyboard|keyboard-shortcuts|termux,2018-10-04 17:49:20.430,16575,196081
263472,2.1-eclair|keyboard|languages|localization,2018-10-04 18:03:18.767,280,1261
275885,calls|navigation,2018-10-04 19:12:45.073,275885,184347
205764,charging|macos|oneplus-one,2018-10-05 09:18:14.907,275871,202362
152843,applications|lineageos,2018-10-05 09:43:46.243,152843,202350
2241,charging|macos|oneplus-one,2018-10-05 13:18:25.530,275871,202362
60737,google-play-books,2018-10-05 19:30:24.850,60737,115560
276056,lagging,2018-10-06 22:49:52.693,33317,135454
68295,buttons|screen,2018-10-07 07:31:37.153,68295,202440
275871,charging|macos|oneplus-one,2018-10-07 10:30:48.740,275871,202362
261556,8.1-oreo|aosp|auto-rotation,2018-10-07 17:03:33.187,261556,202375
272765,fonts,2018-10-08 00:23:37.100,272765,202372
124763,lineageos|system-freeze,2018-10-08 12:50:56.507,124763,201740
205764,device-firmware|samsung,2018-10-08 23:56:57.657,150986,202491
150986,device-firmware|samsung,2018-10-09 01:09:28.760,150986,202491
81614,dropbox,2018-10-09 10:46:23.283,31626,59403
131553,8.0-oreo|gps|notifications,2018-10-09 14:12:58.363,131553,202513
131553,battery|battery-life|calibration|charging,2018-10-09 20:14:11.843,131553,202532
272765,applications|background-process|ram,2018-10-10 07:40:50.637,272765,202554
276413,audio|bluetooth|streaming|windows,2018-10-10 20:21:55.530,3976,39084
276445,applications|notifications|push-notifications,2018-10-11 07:04:44.380,276445,202594
96277,command-line|termux,2018-10-11 11:25:41.023,96277,202603
196779,7.0-nougat|bluetooth|file-transfer,2018-10-11 15:45:36.617,196779,202561
96277,navigation,2018-10-12 09:03:38.283,96277,202627
276560,camera,2018-10-12 13:38:49.690,137,2042
205764,bootloader|bootloader-lock|fastboot|nokia-6,2018-10-13 16:44:30.117,261556,202670
261556,bootloader|bootloader-lock|fastboot|nokia-6,2018-10-13 16:49:57.947,261556,202670
27328,file-transfer|mtp,2018-10-13 17:07:42.370,11251,46315
261556,android-one|backup|google-backup,2018-10-13 17:44:26.383,261556,202640
276714,google-play-store,2018-10-14 12:50:32.763,276714,34759
60252,authorization|proxy|wi-fi,2018-10-14 15:11:14.610,267,4952
252752,android-sdk,2018-10-14 21:03:01.760,12442,84350
252752,android-sdk|windows,2018-10-14 21:15:06.567,252752,201753
276568,google-pay|google-settings|multi-user|settings,2018-10-15 12:01:10.153,276568,202645
131844,applications|notification-bar|notification-icons,2018-10-16 00:09:02.730,131844,202680
254353,5.0-lollipop|google-photos|internal-storage,2018-10-16 15:46:50.077,16575,202773
16575,5.0-lollipop|google-photos|internal-storage,2018-10-16 15:57:28.243,16575,202773
117828,charging|usb-on-the-go,2018-10-16 16:40:26.953,115167,114070
261556,htc|insufficient-memory|internal-storage|keyboard|swiftkey,2018-10-16 18:20:34.017,261556,202720
132861,keyboard|samsung|sms,2018-10-16 21:01:19.580,132861,201502
16793,news-and-weather,2018-10-16 21:25:06.873,16793,202496
276983,chrome-for-android,2018-10-17 12:13:18.970,276983,177278
96277,factory-reset|google-account,2018-10-18 01:47:57.343,96277,202799
277051,multi-user|parental-control|restricted-profiles|security,2018-10-18 08:29:38.803,141772,155764
12374,notifications,2018-10-18 08:57:37.870,12374,202795
277056,connection-issues|lan|wi-fi,2018-10-18 10:12:46.403,71317,83427
156566,youtube,2018-10-18 12:25:12.577,16060,199359
277095,youtube,2018-10-18 20:04:37.247,16060,199359
265888,adb|bootloader|custom-roms|htc|rom-flashing,2018-10-20 09:23:08.863,265888,202879
277220,google-account|imei,2018-10-20 11:26:24.893,265909,191513
277236,6.0-marshmallow|custom-roms|rooting|samsung|samsung-galaxy-note-4,2018-10-20 16:28:22.270,277236,194531
277263,vm|vmware,2018-10-21 03:56:18.003,277263,197343
122081,8.1-oreo|calls|contacts|vibration,2018-10-21 09:16:24.653,122081,202932
249074,popup|spam,2018-10-21 16:22:34.080,38089,75761
262279,multi-user|parental-control|restricted-profiles|security,2018-10-21 19:02:26.570,141772,155764
236009,audio|headphones|samsung-galaxy-551|speakerphone,2018-10-21 23:36:13.553,8767,10996
277411,9.0-pie|battery|battery-life,2018-10-22 20:50:32.280,277411,203002
261529,9.0-pie|battery|battery-life,2018-10-23 01:21:54.930,277411,203002
277431,lineageos|samsung-galaxy-s-5|settings|vibration,2018-10-23 04:53:04.313,226758,175215
277449,notification-icons|voicemail,2018-10-23 10:48:06.643,96277,126018
114073,airplane-mode|mobile-network|networking,2018-10-23 14:44:40.887,241679,186734
91870,8.0-oreo|samsung-galaxy-s7|updates,2018-10-23 15:57:12.400,91870,197104
250618,file-system|partitions|storage,2018-10-23 17:01:17.043,1338,5232
277529,6.0-marshmallow|audio|bluetooth|calls|motorola-moto-g,2018-10-24 07:33:52.327,152219,139965
96277,restore|twrp,2018-10-25 07:27:33.620,96277,203087
277623,8.1-oreo|battery-life|power-on,2018-10-25 10:03:12.140,131553,201888
277781,notifications|settings|whatsapp-messenger|youtube,2018-10-27 09:51:12.273,95577,103106
277826,lock-screens|security,2018-10-27 19:09:43.447,4003,27746
270645,usb-mass-storage,2018-10-27 19:26:28.733,270645,203169
277849,chrome-for-android,2018-10-28 01:07:08.170,12442,82746
277879,device-firmware|recovery-mode|samsung-galaxy-s-5,2018-10-28 12:43:32.330,277879,126139
247431,gboard|mi-a1,2018-10-28 14:47:04.090,277543,203060
277938,sms,2018-10-29 06:40:34.977,265373,189110
131553,gboard|mi-a1,2018-10-29 14:06:58.053,277543,203060
277543,gboard|mi-a1,2018-10-29 16:17:01.263,277543,203060
209819,7.0-nougat|google|google-apps|google-keep,2018-10-29 18:25:44.067,209819,203242
191577,adb|file-management,2018-10-29 22:44:30.870,191577,203200
103614,external-sd,2018-10-30 03:26:36.850,103614,203221
278029,emui|huawei,2018-10-30 05:03:31.840,269165,196844
278045,camera|internal-sd,2018-10-30 10:17:26.377,278045,203273
277426,installation|root-access|system-apps,2018-10-30 22:24:11.060,96277,180347
278103,alarm|clock|google-pixel|notifications,2018-10-31 02:23:49.353,242108,185601
276312,ads,2018-10-31 12:17:40.010,1417,14249
278174,samsung-galaxy-s-6|wi-fi,2018-10-31 17:14:33.330,171981,149008
103614,launcher|lineageos|redmi-1s,2018-11-01 18:23:14.627,103614,169020
196779,bluetooth|network-signal,2018-11-02 15:01:40.980,196779,203269
278334,downloading|internal-storage|samsung,2018-11-02 17:55:31.250,47066,57844
131553,applications|rooting|unrooting,2018-11-03 05:28:56.547,131553,203411
96277,applications|rooting|unrooting,2018-11-03 10:25:13.157,131553,203411
278380,media-player|music|mute|volume-control|youtube,2018-11-03 12:49:00.497,278380,203425
278380,8.1-oreo|miui|root-access|system-apps|updates,2018-11-04 12:29:23.553,32571,201403
209330,lock-screens|notifications,2018-11-04 17:49:17.820,209330,203476
220903,gboard|languages,2018-11-05 06:52:23.923,220903,173911
278518,battery|battery-life,2018-11-05 07:18:36.550,205764,167045
278380,battery|battery-life,2018-11-05 08:32:34.330,205764,167045
131553,moto-x4|ota-update|stock-rom,2018-11-05 10:46:05.737,131553,203499
241313,2.2-froyo|backup|notes,2018-11-05 13:32:14.057,5501,11207
278548,sony-xperia-z3|touchscreen,2018-11-05 13:48:37.077,278576,203507
278576,sony-xperia-z3|touchscreen,2018-11-05 20:46:43.393,278576,203507
278380,camera|samsung-galaxy-note,2018-11-06 02:13:26.310,278380,203314
146132,charging|samsung-galaxy-s-9,2018-11-06 04:11:33.743,146132,203527
33501,7.0-nougat|samsung|samsung-galaxy-s7|settings|wi-fi,2018-11-06 14:03:10.923,33501,200331
278660,emui|huawei-p20|notifications,2018-11-06 19:56:55.373,278660,202220
112721,google-contacts|google-play-services,2018-11-07 07:54:36.740,112721,203427
9173,android-one|apn,2018-11-07 09:52:26.877,9173,203396
272765,5.0-lollipop|usb,2018-11-08 05:13:47.697,278760,203621
275480,backup|offline|storage,2018-11-08 06:07:38.360,57926,75360
278785,tasker,2018-11-08 08:22:11.810,269266,199975
278634,adb|command-line|services,2018-11-08 11:08:41.263,278634,34625
60737,permissions|root-access,2018-11-08 23:22:34.597,60737,203662
278860,cpu|kernel|performance|processor,2018-11-09 04:15:42.280,482,168407
278871,emui|huawei,2018-11-09 07:22:40.130,269165,196844
96277,permissions|root-access,2018-11-09 11:06:40.263,60737,203662
482,cpu|kernel|performance|processor,2018-11-09 11:16:04.457,482,168407
12442,malware|root-access,2018-11-09 13:49:41.950,12442,203683
134493,data-recovery|privacy|root-access|screenshots|security,2018-11-09 22:36:16.970,2241,195533
278941,google-play-music|mp3,2018-11-10 02:49:26.100,131553,149942
150986,editing|instant-messaging|telegram,2018-11-11 01:59:20.633,150986,203723
157018,google-play-services|google-play-store|lucky-patcher|root-access|systemless-root,2018-11-13 17:16:35.583,301591,203807
218526,fastboot|lineageos|linux|motorola-moto-g5|twrp,2018-11-14 06:35:03.517,218526,203772
96277,notification-bar,2018-11-14 10:07:39.123,96277,203822
16575,adb|applications|root-access,2018-11-14 11:21:07.380,16575,203850
69037,dictionary|keyboard|sms|text-prediction,2018-11-14 16:14:48.213,69037,203624
278012,backup|boot|kernel,2018-11-14 23:26:08.997,278012,203283
16575,7.0-nougat|asus-zenfone-2|lineageos|settings,2018-11-15 18:06:33.690,16575,172068
279427,applications|installation|linux|samsung,2018-11-15 21:56:45.293,279427,203895
218526,adb|backup|fastboot|partitions|twrp,2018-11-15 22:16:50.223,218526,203891
36675,locked-out,2018-11-16 02:50:36.543,36675,203926
52235,adb|fastboot|rooting,2018-11-16 05:03:08.233,34694,46142
131553,battery|battery-life|charging,2018-11-16 05:27:26.317,131553,203930
278012,installation,2018-11-16 05:59:10.793,3573,203261
279488,adb|huawei|usb-drivers,2018-11-16 15:06:30.267,131553,160091
3573,accessibility|lg,2018-11-16 16:07:36.283,3573,203954
131553,android-enterprise|email|security|settings,2018-11-16 16:14:05.360,131553,203959
96277,emergency-calls|oneplus-6,2018-11-16 20:19:46.690,209819,203972
96277,emergency-calls|oneplus-6,2018-11-16 20:32:17.227,209819,203972
247431,email|outlook,2018-11-17 01:48:39.860,247431,203942
96277,youtube,2018-11-17 04:51:07.383,96277,203983
218526,external-sd|internal-sd|rooting,2018-11-17 10:37:48.407,218526,203951
279549,cyanogenmod|external-keyboard,2018-11-17 11:31:14.703,2380,28598
271048,external-sd|internal-sd|rooting,2018-11-17 12:40:52.450,218526,203951
221408,gmail|google-maps|google-now|notes,2018-11-17 21:21:47.970,221408,203088
131553,battery|screen,2018-11-18 09:04:02.990,131553,204002
218526,applications|data-monitoring|internet|networking|processes,2018-11-18 09:12:54.780,218526,203868
61976,chrome-for-android,2018-11-18 09:26:49.823,226206,56635
279630,notification-bar,2018-11-18 09:46:52.280,96277,203822
186278,rooting|samsung|supersu|superuser|tablet,2018-11-18 10:23:23.567,186278,204027
32571,applications|chat|downloading|instant-messaging,2018-11-18 22:23:34.150,32571,82688
279702,google-authenticator,2018-11-19 07:08:16.147,279702,186400
258677,adb|mount|system,2018-11-19 09:26:52.333,258677,203987
131553,huawei-p20,2018-11-19 15:33:32.793,131553,204070
134,android-enterprise|email|security|settings,2018-11-19 20:10:27.810,131553,203959
3303,7.0-nougat|samsung-galaxy-s-6|wi-fi,2018-11-20 00:27:00.160,3303,204080
279778,lg,2018-11-20 03:52:58.513,132363,183386
67779,charging|usb|usb-host-mode|usb-on-the-go,2018-11-20 09:08:15.047,67779,197484
250562,nexus-7|performance|system-freeze,2018-11-20 09:43:32.717,115074,115421
96277,8.0-oreo|adb|applications|samsung|samsung-galaxy-a5,2018-11-20 13:28:47.203,96277,204112
2241,applications|data-monitoring|internet|networking|processes,2018-11-20 16:09:19.690,218526,203868
279877,import|samsung|sms|sony-xperia-s,2018-11-21 08:52:21.373,19168,29953
146132,7.0-nougat|dialer-codes|lineageos|motorola-moto-g3,2018-11-21 16:58:31.197,146132,204111
263560,geolocation|location-services,2018-11-22 06:29:45.423,263560,204175
272765,7.1-nougat|menu|samsung-galaxy-s-2|twitter,2018-11-22 07:53:14.013,272765,204178
279966,samsung|samsung-galaxy-s-7-edge,2018-11-22 08:59:14.507,279966,204200
131553,bluetooth|privacy|wi-fi,2018-11-22 13:06:04.550,131553,204217
279995,history|vlc,2018-11-22 16:23:26.523,223172,187213
279803,url,2018-11-23 19:22:28.463,280064,204247
280091,google-account|imei,2018-11-24 00:09:11.963,265909,191513
209414,wifi-direct,2018-11-24 17:26:23.910,209414,204231
280206,google-photos,2018-11-25 12:21:44.273,309228,158550
119381,ext4|external-sd|file-permissions|file-system|sd-card,2018-11-25 21:17:02.423,219467,174308
280275,files|samsung,2018-11-26 09:01:08.887,131553,190968
101383,battery|battery-life|charging,2018-11-26 10:25:39.803,131553,156526
280298,charging|fingerprint|redmi|touchscreen,2018-11-26 11:58:37.567,131553,204322
111611,chrome-for-android|content-filter|parental-control|privacy|security,2018-11-26 18:22:43.587,111611,117394
279902,samsung-galaxy-a8-2018|samsung-pay,2018-11-26 18:45:06.087,279902,204345
280356,file-system|mount,2018-11-27 06:50:27.753,440,14530
207780,insufficient-memory|internal-storage|side-loading,2018-11-27 08:00:08.137,938,4132
280319,device-migration|samsung-galaxy-s-9,2018-11-27 11:06:58.733,280319,204341
280396,gboard,2018-11-27 14:01:28.180,273131,194813
60737,google-play-store,2018-11-27 19:47:04.937,60737,204384
280430,odin|rom-flashing|samsung,2018-11-27 22:32:55.007,131553,143712
205764,automation|charging,2018-11-28 09:53:04.347,205764,204415
280498,factory-reset|sony-ericsson-xperia-play,2018-11-28 13:21:16.790,3573,204422
221706,broken-screen|lock-screens|sony-xperia-z2|touchscreen,2018-11-28 16:13:37.617,221706,204418
280513,locked-out|samsung-galaxy-s-6|touchscreen,2018-11-28 17:05:09.903,542,124285
111611,content-filter|google-family-link|google-play-family|parental-control|troubleshooting,2018-11-28 17:50:11.340,111611,204438
3573,factory-reset|sony-ericsson-xperia-play,2018-11-28 20:31:15.120,3573,204422
5843,backup|gmail|samsung-galaxy-j3,2018-11-29 01:30:56.823,5843,204189
157947,6.0-marshmallow|9.0-pie|wifi-hotspot,2018-11-29 02:28:59.143,157947,204403
51561,home-screen|home-screen-shortcuts|images,2018-11-29 07:46:00.573,366,119000
277096,bootloader|motorola|motorola-moto-g5,2018-11-29 10:40:07.420,277096,204264
205764,chrome-for-android|password,2018-11-29 15:00:12.657,205764,204495
280617,boot-loop|nexus-7,2018-11-29 20:01:16.440,280617,204462
280524,networking|wi-fi|wifi-hotspot|wifi-tethering,2018-11-29 20:31:09.657,205764,145838
16793,9.0-pie|notification-led,2018-11-30 14:19:48.917,16793,204533
20673,file-transfer|miui|mtp|redmi|usb,2018-11-30 17:17:07.953,20673,204528
280690,tasker,2018-11-30 18:08:21.127,209414,199369
157947,custom-roms|privacy,2018-12-01 01:43:22.537,16575,204543
157947,mediatek|partitions,2018-12-01 02:14:06.627,298850,201600
280715,amazon-kindle-fire,2018-12-01 02:32:26.383,273398,187265
157947,browser|samsung-galaxy-s-4,2018-12-01 03:14:43.977,157947,204567
247431,application-locker|google-play-store|privacy,2018-12-01 12:01:09.717,247431,204584
280539,browser|search|xiaomi,2018-12-02 01:24:09.453,280539,204449
131553,8.1-oreo|android-go|notifications,2018-12-02 03:12:39.987,131553,204494
280032,application-locker|google-play-store|privacy,2018-12-02 04:49:54.170,247431,204584
119381,bash|home-screen|scripts|terminal,2018-12-02 06:21:11.703,96277,42801
280831,application-error|google-play-store|installation,2018-12-02 12:56:40.497,281516,204469
10192,8.0-oreo|bluetooth,2018-12-03 04:31:36.513,10192,204635
205764,twrp,2018-12-03 05:54:28.803,205764,204639
96277,tasker,2018-12-03 12:02:47.453,96277,204661
280567,application-error|google-play-store|installation,2018-12-03 13:26:06.990,281516,204469
205764,networking|wi-fi|wifi-hotspot|wifi-tethering,2018-12-03 14:45:41.347,205764,145838
