8402,"""physical block size is 2048 bytes, but Linux says it is 512"" when formatting USB - How to create a bootable USB without this error"
8403,How can I find media files not encoded with a specific codec?
8404,How can I compress images?
8405,How to install the latest version of poppler?
8406,Unable to see minidlna
8407,GUI tool for viewing and managing print queue?
8408,How do I get my desktop Icons back on my primary display?
8409,renaming network interface in Ubuntu 16.04 with systemd fails
8410,How to install OpenCV 3.1 for Python 3.5 On Ubuntu 16.04 LTS?
8411,Steam won't start on Ubuntu GNOME 16.04
8412,How do I get the latest Java JRE version?
8413,System monitoring with email notifications
8414,Unable to install R Studio
8415,How can I sum numbers on lines in a file
8416,How to add the text before the line in whole file?
8417,What is the right-click menu?
8418,Trelby not installing in 16.04
8419,Why is LibreOffice so slow when used in Ubuntu 16.04?
8420,How can I replace a clip with another one in Kdenlive?
8421,How to remove nodejs from Ubuntu 16.04?
8422,Why does installing node 6.x on Ubuntu 16.04 actually install node 4.2.6?
8423,Texmaker Shortcuts not working on Ubuntu 16.04
8424,How to install all SDL libraries in Ubuntu 14.04?
8425,Setting Up Arduino Uno IDE on Ubuntu
8426,what is the meaning of FOUND in grep FOUND
8427,How do I install linux on my computer without using a usb or cd?
8428,Looking for a light weight website monitoring tool
8429,How do I retrieve only the needed line from terminal output?
8430,"How to capture lines between two strings from a file, but only the last occurrence?"
8431,ubuntu 16.04 fstab fails with nobootwait
8432,Sound resets to 100% after reboot on Ubuntu 16.04
8433,Command to display an arbitrary message if a particular file exists
8434,Gnome crashes when I drag to reorder favorites in Activities. Why?
8435,VirtualBox 5 is unable to create a host-only adapter on Ubuntu 16.04
8436,How to use QQ and WeChat on Ubuntu 16.04 LTS?
8437,Is Ubuntu 4K-ready?
8438,Graphical MS-SQL Clients for a Ubuntu Desktop
8439,Update brightness level depending on the power source on 16.04 LTS
8440,How do I edit a manpage?
8441,"How to make /sbin/shutdown, /sbin/reboot etc. require sudo again in 16.04?"
8442,headphone jack not working with Dell XPS 13 bought in 2014
8443,How can I give a script its own icon in the Unity launcher?
8444,virt-install using location with iso image no longer working
8445,Software & Updates crashes and will not open
8446,Android emulator not responding to physical keyboard on Xubuntu 16.04
8447,Huawei usb 4G modem not detected
8448,Brother scanner not working in Ubuntu 16.04 though driver installed
8449,How to quickly move into and from deeply nested directories through CLI?
8450,How to edit the Applications Menu in GNOME 3?
8451,Simulate action of mv command
8452,How to stop `clear` from clearing scrollback buffer
8453,How to disable animations in Ubuntu 16.04
8454,How to install VirtualBox Guest Additions for Ubuntu 16.04
8455,Why aren't there any man pages for disown or other Ubuntu commands?
8456,iptables forward port error - No chain/target/match by that name
8457,rm: cannot remove directory/: Permission denied
8458,What happens when I use 'dd' to overwrite the disk from which Ubuntu is running?
8459,How to list all enabled services from systemctl?
8460,GNOME Classic on Ubuntu 16.04
8461,How to copy a folder to multiple folders using command line?
8462,Change the size of a ping
8463,formatting with awk
8464,"Why doesn't the command ""ls | file"" work?"
8465,Tensorflow with CUDA 8.0 rc
8466,How to fix inverted laptop webcam video
8467,How to install libOpenCL.so on ubuntu
8468,How to fix “Bad minute” error while installing a new crontab
8469,Ubuntu wakes up immediately after suspend when USB mouse is connected
8470,How do I change the login screen in Ubuntu 16.04+?
8471,Cannot start FileZilla
8472,Ubuntu 16.04 can't install GRUB
8473,"dd: different unit for bs, skip and count?"
8474,"Nautilus-Share-Message: Called ""net usershare info"" but it failed"
8475,How can I install CUDA on Ubuntu 16.04?
8476,How to install git-lfs on Ubuntu 16.04?
8477,"Fully disable ""tap and drag gesture"" for synaptics touchpad"
8478,How to insert tabs before output lines from a executed command
8479,How to Increase Ubuntu's Virtual Memory and/or Swap for Matlab?
8480,Why does chmod 777 -R / leave the system unusable?
8481,Persistent Dummy Output
8482,How to get text from range of dates using grep/sed in large text file?
8483,Create file and its parent directory
8484,No low battery popup notification in 16.04
8485,Keyboard shortcut for switching between different keyboard layouts in Ubuntu Mate
8486,python subprocess.call() not working as expected
8487,Capturing only a section of a command output
8488,"How to fix ""zsh compinit: insecure directories""?"
8489,Sound is not working in Ubuntu 16.04
8490,"CPU frequency is always at minimum, even if CPU usage is 100%"
8491,How to run tmux/screen with systemd > 230?
8492,Recursively copy files from one directory to another
8493,Is `sudo pip install` still a broken practice?
8494,Environment Variable for Username
8495,How to automatically connect OpenConnect VPN when the connection closes?
8496,Share Webbrowser Screen
8497,Detect if a tool is already in execution but ONLY for current user
8498,Do file extensions have any purpose in Linux?
8499,How can I add a panel to the Numix Lightdm login theme?
8500,CPU architecture scanning using bash
8501,How do I programmatically disable the KDE screen locker?
8502,Is there an indicator to quickly access recently used files?
8503,Merge VOB files via command line?
8504,How to paste a code to terminal and execute it line by line? (it has sudo)
8505,Remove all directories from within a parent directory except one and its descendents
8506,"systemctl, how to unmask"
8507,Dell Inspiron 11 3000 series (3162) won't boot after Ubuntu installation
8508,sudo: apt-get: command not found
8509,Cannot access windows partition from ubuntu
8510,How do I find a time stamp on a file and then echo it into the contents of the file as the first line?
8511,How can I get snappy to list all available snap packages?
8512,How do I create a completely unattended install of Ubuntu Desktop 16.04.1 LTS?
8513,Ubuntu 16.04 hangs on shutdown
8514,Disable Pinch/Zoom Logitech K400 Keyboard Touchpad
8515,AMD's fglrx install problems
8516,Automatically get different terminal colors each time I open terminal
8517,After upgrade 14.04 to 16.04.1 Postgresql server does not start
8518,Ubuntu 16.04 or 14.04?
8519,Virtualbox uninstalling problem 16.04
8520,Cannot delete .crdownload files
8521,bash: set -x logs to file
8522,"""W: Possible missing firmware for module i915_bpo"" when updating initramfs"
8523,command to accept VirtualBox PUEL (for virtualbox-ext-pack installation)?
8524,How can I restart my Wi-Fi connection from the command-line?
8525,How to clear activities and event log in Canonical Landscape?
8526,Print word containing string and first word
8527,How to check a bulk of ip for reverse dns?
8528,What's the difference between - (one hyphen) and -- (two hyphens) in a command?
8529,What do the gzcat and zcat commands do?
8530,systemctl failed to connect to bus - docker ubuntu:16.04 container
8531,Why is it possible to move a running program in Ubuntu?
8532,How to run .desktop icon from sudo
8533,Where can I find a metronome for music practice?
8534,Ubuntu 16.04.1 tells me my DNS server is 127.0.0.1
8535,Why can I modify a read-only file?
8536,Unable to install VirtualBox in Windows Bash - Ubuntu (Windows 10)
8537,"Need Grub for Windows/Linux Dual-Boot, No Internet Connection"
8538,Size of all files of a certain extension in a directory tree
8539,Default to python3 for '/usr/bin/env python'
8540,Unable to install VBoxGuestAdditions 5.1.0 on Ubuntu 14.04
8541,"Can I get a virus by using ""sudo apt-get install""?"
8542,How can I watch Amazon Prime videos using Firefox on Ubuntu 16.04?
8543,Permanently disable color in default terminal
8544,How to run .bin files in 16.04 LTS?
8545,How can I toggle the Fn (function) key?
8546,How do I install the latest version of Prometheus on 16.04?
8547,Can we move mouse cursor by keyboard command in Ubuntu?
8548,Command to monitor file changes within a directory and execute command
8549,Themes not visible in Unity Tweak Tool
8550,How to remove Telegram?
8551,Workplace switcher stopped working in Ubuntu 16.04
8552,Ubuntu 16.04 GUI services manager like Windows
8553,Permanently Disable Touchpad - Lubuntu 16.04
8554,Cannot save any kind of file
8555,Mount Google Drive and Dropbox to system (only online)
8556,Blank screen after resume - Dell M5510 Ubuntu 16.04
8557,Why would I use Wget instead of a browser?
8558,Print a 256-color test pattern in the terminal
8559,How do I change the number of columns in the application overview in Gnome 3.18?
8560,Numbering paragraphs with the 'cat' command
8561,After rebooting I need to log in each time in Chrome
8562,How to install updated version of HTML tidy
8563,Problems installing Slack desktop
8564,Volume sound and screen brightness controls not working
8565,Failed to start Raise network interfaces after upgrading to 16.04
8566,How to activate PHP7.0 PDO in 16.04 LTS?
8567,What is the most simple example to check if X11 forwarding is working?
8568,How do I access tmux session after I leave it?
8569,"Create a folder ""Photo"" inside all directories recursively"
8570,Lenovo ThinkPad X1 Yoga OLED Brightness
8571,AMD (Radeon HD 7670M) gaming on Ubuntu 16.04 (fglrx)
8572,Why does division in bash arithmetic compute most percentages as 0?
8573,Why doesn't the 'su' command work in Ubuntu but does in other Linux distros?
8574,Am I using bash or sh?
8575,"Series of sed commands work on command line, but not in a script"
8576,How to revert USB wifi interface name (from wlxXXXXXXXXXXXX to wlanX)?
8577,SSH to home computers
8578,Redmine 3.2.3-1 is half installed. Can neither be reinstalled nor removed
8579,Why is the file permission for /etc/shadow set to 600?
8580,How to reset my $PATH environment variable back to default?
8581,A better terminal experience for Windows Subsystem for Linux(WSL)?
8582,How to update Sublime Text-3 in Ubuntu 16.04?
8583,How to remove the password from a PDF?
8584,Snipping tool in ubuntu 16.04
8585,Is there a way to install KDE Neon on Kubuntu without formatting my disk?
8586,How to unmount and possibly delete old Ubuntu Core snap
8587,"What is gdm3, kdm, lightdm? How to install and remove them?"
8588,Terminal multiple countdown timer app for Bash / Zsh
8589,Execute bash script literally after every 3 days
8590,"Completely remove package (GIMP), including all settings"
8591,How can I get raw text output of a manual in my terminal
8592,File System Usage Indicator
8593,MySQL failed to restart on Ubuntu 16.04
8594,How should I glob for all hidden files?
8595,How to create a file from terminal repeating a set of words infinitely?
8596,How to prevent a new user from doing anything dangerous?
8597,how to find out what takes a lot of disk space?
8598,How to start tmux with several panes open at the same time?
8599,remove file but exclude all files in a list
8600,How to install Nvidia drivers to use CUDA without also installing X11?
8601,How can I reinstall GRUB to the EFI partition?
8602,How to install pgAdmin 4 in desktop mode on Ubuntu
8603,Find Proxy Server using Command Line
8604,How do I install PostgreSQL 9.6 on any Ubuntu version?
8605,Can I change directory to a Windows drive in Ubuntu Bash on WSL?
8606,Ubuntu 16.04 Screen lock suddenly not working
8607,How to see detailed information about a given PID?
8608,Is there any way to make the cut command read the last field only?
8609,Finding file name οf currently open file in vi on terminal
8610,Copy Unity Launchers from 14.04 to 16.04
8611,Unable to install Kompozer in Ubuntu 16.04
8612,How would I pass the output of one command to multiple commands?
8613,"What does ""xargs grep"" do?"
8614,How can I kill a specific X window
8615,Pair Bose QuietComfort 35 with Ubuntu over Bluetooth
8616,Where does Wine store files?
8617,How can I connect to a specific BSSID?
8618,Virt-Manager can't connect to graphical console
8619,What should my swap size be if I have 32GB of RAM?
8620,Edit grub from Windows?
8621,Steam: libGL error: No matching fbConfigs or visuals found libGL error: failed to load driver: swrast
8622,"Grub rescue after ""Windows Anniversary Update"""
8623,Can two different firmware files have same md5 sum?
8624,"Ubuntu bash functions..syntax error: ""("" or ""}"" unexpected"
8625,Install a program with apt-offline
8626,SSH returns: no matching host key type found. Their offer: ssh-dss
8627,System beep from rc.local-scheduled Python script
8628,The print screen key does not open the screen shot tool in Kubuntu 16.10
8629,VirtualBox kernel modules do not match this version of VirtualBox
8630,Where are sudo's insults stored?
8631,Copying an SD card using dd does not copy exactly
8632,Grub: reboot to specific kernel
8633,Is there a precompiled Nextcloud Ubuntu client?
8634,"How to remove proxy from git I try, but still showing the error how to resolve it?"
8635,16.10 fail to resolve DNS
8636,Microsoft Edge on Linux
8637,Mono Package for Wine is not installed
8638,How is being able to break into any Linux machine through grub2 secure?
8639,Accidentally modified .bashrc and now I cant login despite entering password correctly
8640,Cannot connect to Mac computer via smb in Ubuntu 16.04
8641,Apt-get fails on 16.04 or 18.04 installing mongodb
8642,Issue with PDFMod since upgrading to 16.04
8643,"Unable to mount Windows 10 partition; it ""is in an unsafe state"""
8644,CUDA kernel compilation failed
8645,error message when running zenity under 16.04: Gtk-Message: GtkDialog mapped without a transient parent. This is discouraged
8646,Is there any Ubuntu flavor that handles HiDPI consistently?
8647,How can I find all video files on my system?
8648,"Why the difference between the results with ""file --mime-type"" and ""xdg-mime query filetype""?"
8649,Convert PDF to images to PDF
8650,How to open Nautilus directory in current Terminal?
8651,"Running any command returns ""Cannot allocate memory"" on Ubuntu Server"
8652,Making a large file using the terminal
8653,Intel SkyLake Blank Screen on Ubuntu 16.10
8654,How to set keyboard repeat delay and speed in Ubuntu Gnome 16.10?
8655,How to enable icons on GNOME 3 desktop on Wayland?
8656,How can I know if my GPU card driver supports Vulkan?
8657,How to grep two numbers from the same line at different places using bash?
8658,How to delete the lines from a file that do not contain dot?
8659,How to capture disk usage percentage of a partition as an integer?
8660,How to create bootable Windows 7 USB on Ubuntu 16.04
8661,How to install Elasticsearch on 16.04 LTs
8662,Music notation software for Ubuntu
8663,Wake up from suspend using USB device
8664,How to check whether a partition is mounted by UUID?
8665,How do I activate a conda environment in my .bashrc?
8666,Move only the last 8 files in a directory to another directory
8667,Chrome windows very sluggish when active on different workspaces
8668,MultiBoot with Multiple Persistent partitions
8669,Getting error code(1) when installing MSSQL server in Ubuntu 16.04
8670,Latest NVIDIA driver on Ubuntu 16.04
8671,"How can I get bash/zsh to change some text from ""foo.foo.foo"" to ""foo foo foo"" with a script/alias?"
8672,"My root partition keeps filling to 100% capacity, but I can't figure out why!"
8673,Automatically Run a Command Every 5 Minutes
8674,Cannot run an executable file although it's right there
8675,Is there a command that will list all files I modified this year?
8676,How to enable touchscreen scrolling in FireFox?
8677,"how I can fix ""AppStream cache update completed, but some metadata was ignored due to errors.""?"""
8678,Ubuntu 16.04 & Nvidia - Adding external monitor stretches single display across both monitors
8679,Ubuntu 16.10 phpmyadmin problem
8680,Can't enable UFW on remote server - it blocks SSH no matter the config
8681,using youtube-dl to download entire youtube channel
8682,Mark installing packages as auto installed
8683,Why is this file name truncated in Nautilus?
8684,how can I move files with specific names from one folder to another
8685,Script or function to return how many days from now until a given date
8686,How to install Bangla font in Ubuntu 16.04?
8687,alternative to unetbootin for memtest86+ image
8688,Where is the .ssh directory?
8689,Screen brightness - Night Mode
8690,How to install gcc-7 or clang 4.0?
8691,What is the maximum length of a file path in Ubuntu?
8692,How to install eigen 3.3 in Ubuntu 14.04?
8693,Use LaCie Ruged Mini 2TB external drive on Ubuntu 16.04?
8694,Wifi stopped working 16.10
8695,/dev/log is missing. how do I fix?
8696,WPS-Office equation editor
8697,A tool to get window dimensions
8698,file is visible on my desktop but not via the ls command
8699,How to install Microsoft fonts on Ubuntu 16.10?
8700,How to move the mouse cursor between monitors with keys in Gnome3?
8701,Search output of AWK in another file
8702,Why is this 'eject' icon showing next to my drive?
8703,Which is faster to delete first line in file... sed or tail?
8704,"PCIe Bus Error: severity=Corrected, type=Physical Layer, id=00e5(Receiver ID)"
8705,Full disk problem on Ubuntu 16.04 (Xenial Xerus)
8706,/dev/kvm is not found on Ubuntu 14.04
8707,How to find the total time I spent on my laptop in this year?
8708,What's the difference between ls and la? Why do they give the same output?
8709,ADB device list doesn't show phone
8710,Regex with sed command to parse json text
8711,Audio crackle through headphones
8712,"Where is ""journalctl"" data stored?"
8713,Byobu output only updates through window switch
8714,How can I count the number of sleeping processes in my system?
8715,How to download and install ffmpeg from Launchpad?
8716,How do I install Python 3.6 using apt-get?
8717,How can I monitor the TBW on my Samsung SSD?
8718,Setting PATH variable in /etc/environment vs .profile
8719,Tiny ssd for two OS?
8720,Function Keys Do Not work (Brightness & Sound) Ubuntu 16.04
8721,"What are the differences between snaps, appimage, flatpak and others?"
8722,How do I setup keyboard macros?
8723,"""Some packages could not be installed"" error while installing python3-pip on Ubuntu 16.04"
8724,What can I do if a repository/PPA does not have a Release file?
8725,"What is ""WARNING 'syslog' option is deprecated""?"
8726,Recursively search a pattern/text only in the specified file name of a directory?
8727,How to clear my USB memory if it is partitioned on 2 parts?
8728,How can I blank the screen from the command line over SSH?
8729,How do i make my jar file execute like a regular application from Terminal
8730,Unable to install google chrome and libappindicator1
8731,Block China with iptables
8732,How to install Redis on Ubuntu 16.04?
8733,apt-get problem in ubuntu 16.04
8734,"RX 460 in Ubuntu 14.04, 16.04, 16.10 not working"
8735,Problem with apt-get -f install
8736,Detect port scans performed by own computer
8737,How to install & run Xmind v. 8 in Ubuntu 16.04?
8738,How can I organize files based on their filename first letter into A-Z folders
8739,"Apache, problem Failed to start LSB: Apache2 web server"
8740,How do I open a large file in a terminal (using vim causes terminal to hang)?
8741,wine1.6 not installable on Ubuntu 16.04?
8742,WiFi DELL XPS 13 9360 keeps disconnecting with QCA6174 802.11ac Wireless Network Adapter
8743,How to install geckodriver in Ubuntu?
8744,"Videos won't play when bluetooth connected, ritual needed to make it work"
8745,Can't start docker on Ubuntu 16.04 with driver not supported error
8746,"Assign static IP for wifi, Ubuntu 16.04"
8747,Show full path to file in terminal
8748,Can't ssh even with public key added to authorized_keys
8749,Preventing BIOS rootkit on Ubuntu Linux
8750,How to ensure nfs-server is not started until it can resolve hostnames? (16.10)
8751,mysql installation stuck on Ubuntu 16.04 (no root user privilege)
8752,How to set a variable to a random value with bash
8753,How to uninstall a program in linux?
8754,How can I view and edit PowerPoint presentations that don't render correctly?
8755,Connect Mac to Ubuntu with USB to USB cable
8756,sudo is deleted
8757,Dell XPS 13 9365 2-in-1 won't resume after suspend (Ubuntu 16.04)
8758,NMI watchdog: BUG: soft lockup - CPU#2 stuck for 23s! [plymouthd:305]
8759,Listing all shell types used by users
8760,"Why is ls -R called ""recursive"" listing?"
8761,Add some text around email addresses in multiple files
8762,how to increase mouse movement speed in ubuntu 16.04
8763,Can outdated systems (e.g. Dell OptiPlex Series) upgrade to newer versions of Ubuntu?
8764,clear meaning of .* in regex
8765,Where are the systemd units/services located in Ubuntu?
8766,Python program starts running again after pc wakes up?
8767,gimp 2.9.5 failed to update (2017-01-31)
8768,Why does Ubuntu not ship with a way to fill in PDF forms?
8769,How do I install PowerShell?
8770,Wine 2.0 says it supports Office 2013. How do I actually install it?
8771,Differentiate Interactive login and non-interactive non-login shell
8772,apt spewing warnings after libreoffice update
8773,How to create multiple soft links to one file?
8774,Gnome terminal will not start
8775,How to add users from .csv by specific field?
8776,Clone disk to encrypted one
8777,How to remove only the last forward slash in the field?
8778,How to delete up to a specific part of a line?
8779,ugly color for directories in gnome- terminal?
8780,How can I change or hide the ~/snap directory?
8781,Ethernet device not managed
8782,How to remove an application?
8783,Installing Docker on Ubuntu 16.04 - Setting up repository
8784,"What does ""blk_update_request: I/O error"" mean?"
8785,"chkrootkit shows ""tcpd"" as INFECTED. Is it a false positive?"
8786,Problem with latest Nvidia drivers 375.39 and 378.13
8787,Realtek RTL8723BE Wi-Fi incredibly weak
8788,Graphical way to install .flatpakref (Flatpak) files?
8789,Ubuntu Software Center is very slow
8790,LibreOffice - Calibri font availible when opening a doc but not in dropdown
8791,Automatically spin down USB hard drives after period of inactivity
8792,Can't start mongodb service
8793,Ubuntu 16.04 Dell XPS 15 does not detect external Monitor using HDMI
8794,nvcc --version command says nvcc is not installed
8795,How do I disable the touchpad while typing?
8796,Google Chrome crashed after updating
8797,How to turn off the computer from the GRUB screen in dual boot
8798,What is the simplest way to have remote GUI access to Ubuntu 16.04 “server” from Ubuntu 16.04 “desktop”?
8799,ping 8.8.8.8 works but ping www.google.com doesn't
8800,Alt + F4 switches to TTY4
8801,Merge all pdf files from one folder
8802,How to get the URL from a Firefox tab to the terminal using command line?
8803,unzipping multiple files at once
8804,List zip files which have less than a specific number of files
8805,Is there any SCP program available for Ubuntu that does not require SFTP on a remote host?
8806,Can I install Godot Engine using Command Line?
8807,Is there a command to display a Calendar in the terminal?
8808,What does `ls --directory` stand for?
8809,WPS Office - Change Spreadsheets Default Fill Background Color
8810,"Useful example of ls -b, --escape"
8811,Why couldn't I use ' ~ ' instead of ' /home/username/ ' when giving the file path
8812,cifs mounting all files as root owner
8813,Why doesn't Ctrl-C kill the Terminal itself?
8814,Chrome font became very small
8815,Alsa snd-aloop kernel module for 16.04 or 14.04 server?
8816,Reverse UI-scrolling in Unity Ubuntu 16.04 with libinput
8817,"What is the meaning of exit 0, exit 1, and exit 2 in a bash script?"
8818,Kernel 4.11 (rc) on Ubuntu 16.04.2
8819,Netflix on firefox 52
8820,How do I get WebEx working with audio on Ubuntu?
8821,Errors encountered (by APT/dpkg) while processing linux-image-* packages
8822,"When writing a bash script, how do I get the absolute path of the location of the current file?"
8823,Do I need to swap partition? How Large?
8824,Automatically adjust display brightness based on sunrise and sunset
8825,Changing the screen brightness of the external screen
8826,Ubuntu touchpad issues - mouse pointer jumps around
8827,How do I install Firefox 52 ESR on 16.04?
8828,How can I tell if I have permission to run a particular command?
8829,Ubuntu multi monitor mouse transition between monitors is not smooth
8830,"with mv, consider the path/name of the original file when choosing destination"
8831,error while loading shared libraries: libpng12.so.0
8832,Correct steps to install NVidia driver + CUDA after fresh install of Ubuntu Desktop 16.04.02 LTS
8833,Strange artifacts along window borders after waking computer from sleep mode
8834,How to turn off my ubuntu web camera?
8835,"Why do I have a ""libvirt qemu"" account in Lock/Switch account options in Ubuntu 16.04?"
8836,Restart Touchscreen after resume
8837,How to tell age of Sandisk SSD
8838,"Frequent peaks of CPU, caused by unknown java process"
8839,"""postgres: command not found"" / after regular install of postgres and configure new data directory"
8840,Which is Ubuntu partition?
8841,How to check RAM size?
8842,Network error: Connection refused putty
8843,Windows filepath converted to Linux filepath
8844,libEGL.so.1 is not a symbolic link
8845,How do I compute the mean from ASCII file data in bash?
8846,USB-C to HDMI and Ethernet adaptors - how to evaluate before purchase - Dell XPS 13
8847,VirtualBox - RTR3InitEx failed with rc=-1912 (rc=-1912)
8848,"Kubuntu 16.04.2 freezes, error message is ata1:COMRESET failed (errno=-16)"
8849,Can I make MPV player to pick up any subtitles available in the folder?
8850,FileZilla 3.25.1 on Ubuntu 16.04?
8851,wifi not working after sleep/suspend
8852,how do I remove the last 5 lines in bash history?
8853,Want to make txt files for every png in the folder
8854,How to create file as specific group
8855,Bleachbit - free space filled up
8856,Missing menu in Kate
8857,Changing permissions for /var/www/html
8858,How can I tell if I am running Wayland?
8859,Install Powershell in Ubuntu 17.04
8860,EXT4-fs error after Ubuntu 17.04 upgrade
8861,Ubuntu 17.04 — bash: cd: too many arguments
8862,Is there any web browser with NPAPI plugins support?
8863,Is Data Transfer between 2 Ubuntu Machines possible via USB-Cable?
8864,How do I install VLC 3.0 on Ubuntu Zesty 17.04?
8865,lsblk partuuid not recognized command
8866,Ethernet adapter was disable on Ubuntu 17.04
8867,Accidentally removed /bin. How do I restore it?
8868,"Error: ""Failed to open \EFI\BOOT\grubx64.efi..."" (Dual-Booting)"
8869,"Thunar - Failed to create archive, no suitable archive manager found"
8870,How to disable systemd-resolved in Ubuntu?
8871,adb no permissions on Ubuntu 17.04
8872,How to fix vscode icon in numix icon circle theme?
8873,"What does this apt error message (""Download is performed unsandboxed as root..."") mean?"
8874,How to fix all applications missing in Ubuntu's dash?
8875,How do I tell ubuntu not to use certain memory addresses?
8876,Unable to locate package linux-firmware-nonfree
8877,clamav - ERROR: /var/log/clamav/freshclam.log is locked by another process?
8878,Avoiding user interaction with tzdata when installing certbot in a docker container
8879,How to tell which device the USB drive is assigned as?
8880,systemd-resolve high cpu usage after update to 17.04
8881,How to launch Anbox?
8882,How to install Docker on Ubuntu 17.04
8883,Is there a way to open DICOM files?
8884,Where is the VLC logfile for errors?
8885,Thunderbird :: Stuck at Google sign-in
8886,Running a directory full of .sh files with one command
8887,Encrypted home folder still accessible after logout
8888,How to sync gnome-calendar with an online calendar?
8889,No more disk space: How can I find what is taking up the space?
8890,supervisorctl 3.3.1 http://localhost:9001 refused connection
8891,"""FATAL: Module vboxdrv not found in directory /lib/modules/4.10.0-20-generic"""
8892,How do I hide the loop partitions in Nautilus created by Snap app?
8893,'No medium found' after issuing dd on an old external hard drive
8894,What are mirrors?
8895,Why are the operating system and kernel treated separately in Linux?
8896,How do I modify a printer's IP address in CUPS?
8897,What are the default text editors in different flavours of Ubuntu?
8898,Firewalld does not start at boot
8899,Ubuntu 16.04 headphones are not working
8900,"The title bar buttons for ""chrome"" are different than usual applications(according to theme)"
8901,Count pattern instances using grep
8902,"Use sed to use ""find and replace"" for each second occurrence"
8903,How do I make *tree* list hidden files as well?
8904,Can't remove Chromium from Software Store
8905,Find file by matching on its path
8906,Google search result font is now showing only boxes instead if words in certain parts
8907,"16.04 CIFS ""Host is down"" but they are not"
8908,Print the first column
8909,MySQL won't start because of AppArmor?
8910,How to replace text between two patterns on different lines?
8911,How can I use `awk` to split text in column?
8912,How to fix microsoft mouse scrolling speed on ubuntu
8913,Creating a Git repo at / (root) for tracking settings?
8914,How to install pydot and graphviz?
8915,how to get rid of arm64 in apt
8916,Snap (snapd) hello-world example not working (path not found?)
8917,"Read-only partition, dual boot WIn10"
8918,How do I install/run PISKEL after it was downloaded?
8919,systemd-resolved does not query dns server for local domain
8920,Can I boot memtest86+ if I'm using UEFI?
8921,Encrypted custom install
8922,What is the main difference between chmod and chown?
8923,Remove 'printer added' notifications from GNOME 3
8924,How to change time and date language to English?
8925,Deja-dup splicing error on Ubuntu 17.04
8926,No space left on device even though there is
8927,Does 'rm files*' remove all matches from all sub-directories?
8928,webupd8 oracle-java-7-installer failing with 404
8929,What editor can I use as a simple vi/vim alternative?
8930,How can I fix this 'modprobe vboxdrv' error in VirtualBox? ERROR: could not insert 'vboxdrv': Required key not available
8931,GUI tool for managing Docker like Kitematic
8932,How can I install ethminer on ubuntu 17.04
8933,Is there a NATIVE password manager and generator for Ubuntu 16.04?
8934,Apple Music on Ubuntu
8935,Any command to change file names with only 4 digits after decimal point or rounded-off to nearest integer
8936,How to stop the bash script when a condition fails?
8937,"Unable to execute the laravel command ""laravel new myapp"""
8938,"Use sed to replace the last space in each line with a comma, then remove all spaces"
8939,"Using Ubuntu derivatives *and* Ubuntu, how do I get the Ubuntu codename?"
8940,How to set default save folder in Gimp
8941,"New Lubuntu install - 2GB RAM, 32GB SSD"
8942,How to make my pci wifi card rtl8822 working on ubuntu
8943,Automate counting the number of occurrences
8944,Ubuntu 16.04.2 in Virtual Box does not start
8945,How do I increase the size of swapfile without removing it in the terminal?
8946,How do I access iOS camera pictures on Ubuntu?
8947,What is the recommended way to use VeraCrypt in Ubuntu?
8948,Bash scripting to create next highest file
8949,"When using mozc to input Japanese, it's using the last selected keyboard layout to input romaji - can I fix which one it uses?"
8950,How can I move down one directory
8951,How to count the occurrence of specific string on a specific line in a file?
8952,How can user mount an encrypted file container in VeraCrypt?
8953,How can I get binary file permissions from command line?
8954,Problem with mysql root password
8955,Is there some way that I can see performance in Ubuntu?
8956,How do I know what programming languages are pre-installed in Ubuntu?
8957,How to install JDK8 on Ubuntu 16?
8958,How to fix palm rejection on Ubuntu 16.04 LTS?
8959,Make URL point to local folder
8960,"What is the difference between ""chmod +x"" and ""chmod 755""?"
8961,Format USB drive to NTFS so it is usable under Windows
8962,What are all the install methods for NodeJS and NPM?
8963,How to filter du output?
8964,How to completely uninstall docker
8965,"OpenLDAP error configuring StartTLS: ldap_modify: Other (e.g., implementation specific) error (80)"
8966,How to make my Ubuntu 16.04 system display a to-do reminder?
8967,Remove all data and settings of an uninstalled application
8968,"Unable to find my files, but they take up space"
8969,Ubuntu randomly started blinking the screen on boot
8970,Web Server on Ubuntu 16.04?
8971,Can't install Oracle JDK 9
8972,Why is sed not working?
8973,"What is the difference between ""ls"" and ""ls -p""?"
8974,How do I install Docker on Ubuntu 16.04 LTS?
8975,How to remove text after '-'?
8976,"Difference between let, expr and $[]"
8977,Can't switch to gdm3 using sudo dpkg-reconfigure gdm3
8978,What does $# mean in bash?
8979,Need to extract a substring from a file path string including the delimiter
8980,How to download a GitHub repo as .zip using command line
8981,View files without lines with certain string
8982,How do I upgrade Ubuntu OS from 32 to 64 bit?
8983,Screen tearing on Nvidia GTX960m
8984,Unable to connect to Wifi with Ubuntu 16.04
8985,Permission denied when running Docker after installing it as a Snap
8986,How to get time before launching a command each time in terminal?
8987,Create alias for ssh connecting
8988,Software that reduces blue light from monitor
8989,How to find a package starting with a given string at packages.ubuntu.com?
8990,/usr/bin/env: ‘python’: No such file or directory
8991,How to write text to every empty file
8992,E: Problem executing scripts APT Update::Post-Invoke-Success error during apt-get update
8993,How do I find out if a PNG is PNG-8 or PNG-24?
